35663172,Hotel room,35663172,219,35663172
35666666,Entire home/apt,35666666,250,35666666
35670895,Entire home/apt,35670895,420,35670895
35671331,Entire home/apt,35671331,63,35671331
35673286,Entire home/apt,35673286,90,35673286
35674038,Entire home/apt,35674038,127,35674038
35674587,Private room,35674587,50,35674587
35676793,Entire home/apt,35676793,55,35676793
35677531,Private room,35677531,99,35677531
35684384,Entire home/apt,35684384,40,35684384
35692288,Entire home/apt,35692288,160,35692288
35697419,Entire home/apt,35697419,450,35697419
35698704,Entire home/apt,35698704,45,35698704
35699073,Entire home/apt,35699073,90,35699073
35699806,Entire home/apt,35699806,40,35699806
35702266,Private room,35702266,29,35702266
35705659,Entire home/apt,35705659,59,35705659
35706793,Entire home/apt,35706793,70,35706793
35713227,Entire home/apt,35713227,99,35713227
35722402,Entire home/apt,35722402,75,35722402
35722568,Private room,35722568,24,35722568
35724107,Entire home/apt,35724107,180,35724107
35724524,Entire home/apt,35724524,200,35724524
35728869,Entire home/apt,35728869,14,35728869
35730158,Entire home/apt,35730158,150,35730158
35730159,Entire home/apt,35730159,40,35730159
35731562,Entire home/apt,35731562,61,35731562
35732899,Private room,35732899,25,35732899
35732949,Entire home/apt,35732949,69,35732949
35735372,Entire home/apt,35735372,240,35735372
35739468,Private room,35739468,35,35739468
35747889,Entire home/apt,35747889,220,35747889
35748759,Entire home/apt,35748759,65,35748759
35751033,Entire home/apt,35751033,55,35751033
35751281,Entire home/apt,35751281,250,35751281
35752904,Entire home/apt,35752904,70,35752904
35753202,Entire home/apt,35753202,150,35753202
35759570,Private room,35759570,100,35759570
35762762,Entire home/apt,35762762,65,35762762
35763083,Entire home/apt,35763083,120,35763083
35764586,Entire home/apt,35764586,425,35764586
35765638,Entire home/apt,35765638,430,35765638
35768998,Entire home/apt,35768998,42,35768998
35777487,Entire home/apt,35777487,20,35777487
35777503,Private room,35777503,50,35777503
35779244,Entire home/apt,35779244,75,35779244
35779478,Entire home/apt,35779478,370,35779478
35781397,Entire home/apt,35781397,282,35781397
35782366,Entire home/apt,35782366,120,35782366
35785309,Private room,35785309,59,35785309
35785458,Shared room,35785458,21,35785458
35785995,Private room,35785995,60,35785995
35786780,Entire home/apt,35786780,57,35786780
35786980,Entire home/apt,35786980,38,35786980
35789335,Entire home/apt,35789335,100,35789335
35791843,Entire home/apt,35791843,145,35791843
35794783,Entire home/apt,35794783,85,35794783
35795069,Private room,35795069,23,35795069
35798010,Entire home/apt,35798010,50,35798010
35800619,Entire home/apt,35800619,132,35800619
35809910,Entire home/apt,35809910,120,35809910
38280491,Private room,38280491,95,38280491
38282070,Entire home/apt,38282070,145,38282070
38283308,Private room,38283308,150,38283308
38283560,Entire home/apt,38283560,69,38283560
38283567,Private room,38283567,29,38283567
38286641,Entire home/apt,38286641,200,38286641
38287736,Entire home/apt,38287736,45,38287736
38288699,Private room,38288699,100,38288699
38289067,Private room,38289067,55,38289067
38289260,Entire home/apt,38289260,100,38289260
38289969,Entire home/apt,38289969,198,38289969
38292268,Entire home/apt,38292268,74,38292268
38292750,Entire home/apt,38292750,100,38292750
38296201,Entire home/apt,38296201,145,38296201
38301042,Entire home/apt,38301042,70,38301042
38302335,Entire home/apt,38302335,195,38302335
38305529,Entire home/apt,38305529,1000,38305529
38306479,Entire home/apt,38306479,200,38306479
38308719,Entire home/apt,38308719,175,38308719
38309044,Entire home/apt,38309044,40,38309044
38312990,Private room,38312990,48,38312990
38313401,Private room,38313401,40,38313401
38316698,Entire home/apt,38316698,150,38316698
38317554,Entire home/apt,38317554,92,38317554
38317836,Private room,38317836,25,38317836
38318990,Private room,38318990,100,38318990
38319342,Entire home/apt,38319342,80,38319342
38323186,Private room,38323186,45,38323186
38325299,Private room,38325299,16,38325299
38325517,Private room,38325517,90,38325517
38326367,Private room,38326367,25,38326367
38339857,Entire home/apt,38339857,71,38339857
38340782,Shared room,38340782,23,38340782
38340866,Entire home/apt,38340866,71,38340866
38341316,Entire home/apt,38341316,35,38341316
38341575,Private room,38341575,80,38341575
38343024,Entire home/apt,38343024,79,38343024
38343556,Private room,38343556,100,38343556
38343917,Entire home/apt,38343917,160,38343917
38345553,Entire home/apt,38345553,200,38345553
38349558,Private room,38349558,1128,38349558
38349624,Private room,38349624,30,38349624
38349876,Private room,38349876,75,38349876
38350524,Private room,38350524,90,38350524
38350626,Private room,38350626,45,38350626
38352800,Private room,38352800,25,38352800
38354602,Private room,38354602,50,38354602
38356467,Entire home/apt,38356467,60,38356467
38356842,Entire home/apt,38356842,73,38356842
38366552,Private room,38366552,60,38366552
35569336,Entire home/apt,35569336,120,35569336
35569381,Entire home/apt,35569381,59,35569381
35570122,Private room,35570122,25,35570122
35570331,Private room,35570331,40,35570331
35570381,Entire home/apt,35570381,150,35570381
35585380,Private room,35585380,40,35585380
35589996,Private room,35589996,90,35589996
35590957,Entire home/apt,35590957,60,35590957
35592652,Entire home/apt,35592652,100,35592652
35592702,Entire home/apt,35592702,75,35592702
35595937,Entire home/apt,35595937,195,35595937
35597941,Entire home/apt,35597941,60,35597941
35602898,Entire home/apt,35602898,62,35602898
35603755,Hotel room,35603755,67,35603755
35604191,Private room,35604191,90,35604191
35605254,Entire home/apt,35605254,159,35605254
35609348,Entire home/apt,35609348,120,35609348
35612697,Entire home/apt,35612697,105,35612697
35612947,Entire home/apt,35612947,80,35612947
35614244,Entire home/apt,35614244,90,35614244
35621130,Private room,35621130,30,35621130
35622677,Entire home/apt,35622677,250,35622677
35625040,Entire home/apt,35625040,40,35625040
35629293,Entire home/apt,35629293,90,35629293
35632344,Hotel room,35632344,500,35632344
35634457,Entire home/apt,35634457,150,35634457
35637844,Hotel room,35637844,252,35637844
35637851,Entire home/apt,35637851,1363,35637851
35638210,Hotel room,35638210,239,35638210
35639866,Entire home/apt,35639866,85,35639866
35640080,Entire home/apt,35640080,73,35640080
35641295,Hotel room,35641295,45,35641295
35641963,Entire home/apt,35641963,50,35641963
35644860,Entire home/apt,35644860,175,35644860
35645021,Entire home/apt,35645021,120,35645021
35645085,Entire home/apt,35645085,49,35645085
35645364,Hotel room,35645364,40,35645364
35645916,Private room,35645916,60,35645916
35646291,Private room,35646291,35,35646291
35648204,Entire home/apt,35648204,80,35648204
35648245,Entire home/apt,35648245,39,35648245
35649440,Entire home/apt,35649440,69,35649440
35649542,Entire home/apt,35649542,60,35649542
35659168,Entire home/apt,35659168,220,35659168
35662428,Hotel room,35662428,169,35662428
35662653,Entire home/apt,35662653,300,35662653
35663689,Entire home/apt,35663689,60,35663689
35663937,Entire home/apt,35663937,125,35663937
35666163,Entire home/apt,35666163,200,35666163
35668158,Entire home/apt,35668158,130,35668158
35669537,Private room,35669537,50,35669537
35669821,Entire home/apt,35669821,449,35669821
35670114,Entire home/apt,35670114,63,35670114
35670498,Entire home/apt,35670498,339,35670498
35670873,Private room,35670873,70,35670873
35671098,Entire home/apt,35671098,54,35671098
35672513,Entire home/apt,35672513,175,35672513
35673565,Entire home/apt,35673565,40,35673565
35674744,Entire home/apt,35674744,270,35674744
35675026,Entire home/apt,35675026,129,35675026
35677093,Entire home/apt,35677093,90,35677093
35694750,Private room,35694750,50,35694750
35696384,Entire home/apt,35696384,60,35696384
35697156,Entire home/apt,35697156,65,35697156
35697665,Private room,35697665,25,35697665
35700180,Private room,35700180,75,35700180
35701209,Private room,35701209,50,35701209
35701216,Entire home/apt,35701216,64,35701216
35702972,Entire home/apt,35702972,79,35702972
35705353,Private room,35705353,70,35705353
35705828,Private room,35705828,44,35705828
35706807,Private room,35706807,18,35706807
35708377,Entire home/apt,35708377,110,35708377
35712169,Private room,35712169,48,35712169
35720409,Private room,35720409,30,35720409
35721147,Entire home/apt,35721147,45,35721147
35723319,Private room,35723319,125,35723319
35725405,Entire home/apt,35725405,195,35725405
35725732,Entire home/apt,35725732,225,35725732
35730562,Entire home/apt,35730562,140,35730562
33670928,Entire home/apt,33670928,60,33670928
33671380,Entire home/apt,33671380,160,33671380
33674000,Private room,33674000,25,33674000
33675622,Entire home/apt,33675622,65,33675622
33676292,Entire home/apt,33676292,130,33676292
33677630,Entire home/apt,33677630,220,33677630
33679518,Entire home/apt,33679518,135,33679518
33681515,Entire home/apt,33681515,122,33681515
33683451,Entire home/apt,33683451,100,33683451
33683730,Entire home/apt,33683730,70,33683730
33683812,Private room,33683812,19,33683812
33684069,Entire home/apt,33684069,150,33684069
33684432,Entire home/apt,33684432,80,33684432
33687572,Entire home/apt,33687572,150,33687572
33695537,Entire home/apt,33695537,169,33695537
33696212,Entire home/apt,33696212,333,33696212
33696639,Entire home/apt,33696639,90,33696639
33697916,Entire home/apt,33697916,150,33697916
33699297,Entire home/apt,33699297,200,33699297
33699613,Private room,33699613,200,33699613
33701126,Entire home/apt,33701126,58,33701126
33701880,Entire home/apt,33701880,40,33701880
33708805,Entire home/apt,33708805,45,33708805
35280472,Private room,35280472,60,35280472
35285509,Private room,35285509,60,35285509
35286177,Entire home/apt,35286177,210,35286177
35295294,Private room,35295294,50,35295294
35295689,Entire home/apt,35295689,100,35295689
35296339,Private room,35296339,119,35296339
35297082,Private room,35297082,40,35297082
35306592,Private room,35306592,30,35306592
35306819,Entire home/apt,35306819,90,35306819
35307430,Entire home/apt,35307430,70,35307430
35307887,Entire home/apt,35307887,42,35307887
35309125,Private room,35309125,24,35309125
35312867,Entire home/apt,35312867,208,35312867
35313671,Entire home/apt,35313671,250,35313671
35322161,Private room,35322161,100,35322161
35328559,Entire home/apt,35328559,220,35328559
35328693,Private room,35328693,30,35328693
35330626,Entire home/apt,35330626,120,35330626
35331219,Entire home/apt,35331219,50,35331219
35336417,Entire home/apt,35336417,165,35336417
35336790,Entire home/apt,35336790,55,35336790
35338996,Entire home/apt,35338996,47,35338996
35339516,Entire home/apt,35339516,36,35339516
35339607,Private room,35339607,35,35339607
35344623,Entire home/apt,35344623,150,35344623
35344798,Entire home/apt,35344798,250,35344798
35346327,Hotel room,35346327,40,35346327
35346968,Hotel room,35346968,40,35346968
35347356,Hotel room,35347356,38,35347356
35347547,Hotel room,35347547,35,35347547
35357498,Entire home/apt,35357498,130,35357498
35360442,Entire home/apt,35360442,395,35360442
35363700,Entire home/apt,35363700,60,35363700
35364059,Entire home/apt,35364059,160,35364059
35364836,Private room,35364836,105,35364836
35365136,Entire home/apt,35365136,25,35365136
35365193,Entire home/apt,35365193,199,35365193
35365236,Private room,35365236,120,35365236
35366090,Entire home/apt,35366090,60,35366090
35366840,Private room,35366840,42,35366840
35370411,Entire home/apt,35370411,35,35370411
35370902,Entire home/apt,35370902,94,35370902
35372179,Entire home/apt,35372179,40,35372179
35373135,Private room,35373135,50,35373135
35377622,Private room,35377622,38,35377622
35378599,Entire home/apt,35378599,80,35378599
35379058,Entire home/apt,35379058,50,35379058
35381407,Entire home/apt,35381407,250,35381407
35381973,Entire home/apt,35381973,95,35381973
35390045,Private room,35390045,54,35390045
35399757,Private room,35399757,80,35399757
35400080,Entire home/apt,35400080,80,35400080
35400518,Private room,35400518,50,35400518
35403708,Private room,35403708,80,35403708
35404376,Private room,35404376,60,35404376
35405882,Entire home/apt,35405882,85,35405882
35406725,Entire home/apt,35406725,50,35406725
35411637,Entire home/apt,35411637,80,35411637
35413561,Entire home/apt,35413561,49,35413561
35415590,Entire home/apt,35415590,130,35415590
35420113,Entire home/apt,35420113,55,35420113
35420204,Entire home/apt,35420204,250,35420204
35420486,Private room,35420486,30,35420486
35422408,Private room,35422408,50,35422408
35431609,Entire home/apt,35431609,100,35431609
35432947,Entire home/apt,35432947,65,35432947
35440735,Private room,35440735,119,35440735
34300759,Entire home/apt,34300759,220,34300759
34302590,Entire home/apt,34302590,250,34302590
34302601,Private room,34302601,100,34302601
34304866,Private room,34304866,45,34304866
34307086,Private room,34307086,34,34307086
34307338,Private room,34307338,40,34307338
34311843,Entire home/apt,34311843,50,34311843
34312266,Private room,34312266,35,34312266
34323900,Entire home/apt,34323900,185,34323900
34324291,Entire home/apt,34324291,50,34324291
34327099,Entire home/apt,34327099,129,34327099
34331990,Entire home/apt,34331990,36,34331990
34332824,Entire home/apt,34332824,125,34332824
34335466,Entire home/apt,34335466,150,34335466
34336720,Entire home/apt,34336720,50,34336720
34349936,Entire home/apt,34349936,116,34349936
34349938,Entire home/apt,34349938,118,34349938
34350256,Entire home/apt,34350256,95,34350256
34351199,Entire home/apt,34351199,30,34351199
34352226,Entire home/apt,34352226,70,34352226
34355243,Entire home/apt,34355243,125,34355243
34355554,Entire home/apt,34355554,165,34355554
34356245,Private room,34356245,38,34356245
34357624,Entire home/apt,34357624,325,34357624
34357749,Private room,34357749,200,34357749
34357953,Entire home/apt,34357953,163,34357953
34362027,Private room,34362027,40,34362027
34366584,Private room,34366584,80,34366584
34376024,Entire home/apt,34376024,30,34376024
34379300,Entire home/apt,34379300,100,34379300
34379509,Entire home/apt,34379509,110,34379509
34379902,Entire home/apt,34379902,50,34379902
34381299,Entire home/apt,34381299,120,34381299
34383673,Entire home/apt,34383673,50,34383673
34391257,Entire home/apt,34391257,60,34391257
34400326,Entire home/apt,34400326,180,34400326
34404547,Private room,34404547,30,34404547
34412165,Private room,34412165,40,34412165
34417056,Entire home/apt,34417056,200,34417056
35810981,Entire home/apt,35810981,95,35810981
35815627,Hotel room,35815627,1000,35815627
35815727,Hotel room,35815727,1000,35815727
35816059,Hotel room,35816059,1000,35816059
36752810,Entire home/apt,36752810,999,36752810
36754129,Entire home/apt,36754129,200,36754129
36754449,Private room,36754449,85,36754449
36756504,Entire home/apt,36756504,80,36756504
36757003,Entire home/apt,36757003,60,36757003
36758291,Entire home/apt,36758291,74,36758291
36759679,Entire home/apt,36759679,250,36759679
36761284,Private room,36761284,45,36761284
36763504,Private room,36763504,125,36763504
36764257,Entire home/apt,36764257,182,36764257
36764761,Entire home/apt,36764761,80,36764761
36768101,Entire home/apt,36768101,60,36768101
36768735,Entire home/apt,36768735,225,36768735
36782593,Entire home/apt,36782593,70,36782593
36785131,Private room,36785131,38,36785131
36786953,Entire home/apt,36786953,125,36786953
36794542,Private room,36794542,50,36794542
36795442,Entire home/apt,36795442,40,36795442
36795963,Entire home/apt,36795963,35,36795963
36799037,Entire home/apt,36799037,33,36799037
36801460,Shared room,36801460,60,36801460
36802213,Private room,36802213,175,36802213
36803414,Entire home/apt,36803414,225,36803414
36803582,Entire home/apt,36803582,150,36803582
36816985,Entire home/apt,36816985,200,36816985
36818006,Private room,36818006,25,36818006
36818791,Private room,36818791,60,36818791
36823485,Entire home/apt,36823485,70,36823485
36824089,Entire home/apt,36824089,90,36824089
36826963,Hotel room,36826963,150,36826963
36828098,Private room,36828098,30,36828098
36828368,Entire home/apt,36828368,349,36828368
36828567,Entire home/apt,36828567,150,36828567
36828850,Private room,36828850,30,36828850
36829871,Private room,36829871,33,36829871
36832914,Entire home/apt,36832914,70,36832914
36835936,Entire home/apt,36835936,70,36835936
36839799,Private room,36839799,25,36839799
36856175,Entire home/apt,36856175,165,36856175
36858082,Private room,36858082,100,36858082
36859169,Private room,36859169,22,36859169
36861325,Entire home/apt,36861325,109,36861325
36863181,Entire home/apt,36863181,40,36863181
36863262,Hotel room,36863262,80,36863262
36867961,Shared room,36867961,18,36867961
36869030,Shared room,36869030,17,36869030
36869162,Entire home/apt,36869162,119,36869162
36869695,Entire home/apt,36869695,500,36869695
36869847,Entire home/apt,36869847,30,36869847
36870617,Shared room,36870617,17,36870617
36870785,Private room,36870785,50,36870785
36871553,Hotel room,36871553,1000,36871553
36872754,Entire home/apt,36872754,37,36872754
36872823,Entire home/apt,36872823,120,36872823
38339409,Entire home/apt,38339409,109,38339409
38339525,Entire home/apt,38339525,75,38339525
38339642,Private room,38339642,79,38339642
38339724,Entire home/apt,38339724,120,38339724
38340962,Private room,38340962,39,38340962
38343050,Entire home/apt,38343050,79,38343050
38345559,Entire home/apt,38345559,130,38345559
38352177,Private room,38352177,35,38352177
38352761,Private room,38352761,35,38352761
38353579,Entire home/apt,38353579,48,38353579
38353796,Private room,38353796,40,38353796
38354081,Entire home/apt,38354081,40,38354081
38366013,Shared room,38366013,16,38366013
38366533,Entire home/apt,38366533,23,38366533
38368269,Entire home/apt,38368269,172,38368269
38368453,Private room,38368453,22,38368453
38369756,Private room,38369756,35,38369756
38370076,Private room,38370076,27,38370076
38370141,Private room,38370141,149,38370141
38370291,Entire home/apt,38370291,60,38370291
38370311,Private room,38370311,60,38370311
38371596,Entire home/apt,38371596,99,38371596
38371763,Private room,38371763,70,38371763
38371847,Entire home/apt,38371847,54,38371847
38371931,Entire home/apt,38371931,65,38371931
38372014,Shared room,38372014,16,38372014
38376360,Entire home/apt,38376360,159,38376360
38379151,Private room,38379151,30,38379151
38391115,Private room,38391115,18,38391115
38393575,Entire home/apt,38393575,55,38393575
38396365,Private room,38396365,35,38396365
38396416,Entire home/apt,38396416,80,38396416
38396682,Entire home/apt,38396682,120,38396682
38396764,Entire home/apt,38396764,225,38396764
38397566,Entire home/apt,38397566,95,38397566
38398168,Entire home/apt,38398168,100,38398168
38398887,Private room,38398887,100,38398887
38399471,Private room,38399471,40,38399471
38399541,Entire home/apt,38399541,50,38399541
38401714,Entire home/apt,38401714,70,38401714
38401727,Entire home/apt,38401727,1000,38401727
38402114,Entire home/apt,38402114,350,38402114
38409418,Private room,38409418,35,38409418
38410169,Entire home/apt,38410169,74,38410169
38412274,Entire home/apt,38412274,950,38412274
38419677,Entire home/apt,38419677,100,38419677
38421399,Entire home/apt,38421399,200,38421399
38422671,Private room,38422671,20,38422671
38424358,Entire home/apt,38424358,48,38424358
38424408,Entire home/apt,38424408,100,38424408
38425492,Private room,38425492,35,38425492
38426478,Entire home/apt,38426478,25,38426478
38426713,Entire home/apt,38426713,60,38426713
38427065,Entire home/apt,38427065,130,38427065
38427349,Private room,38427349,30,38427349
38427534,Entire home/apt,38427534,50,38427534
38429406,Private room,38429406,75,38429406
38430373,Private room,38430373,45,38430373
38433500,Entire home/apt,38433500,30,38433500
38435053,Entire home/apt,38435053,60,38435053
38440919,Private room,38440919,130,38440919
38441220,Entire home/apt,38441220,45,38441220
38443475,Entire home/apt,38443475,90,38443475
38447036,Private room,38447036,105,38447036
38449142,Private room,38449142,44,38449142
38450010,Entire home/apt,38450010,75,38450010
38450377,Entire home/apt,38450377,80,38450377
38450712,Entire home/apt,38450712,99,38450712
38452366,Entire home/apt,38452366,60,38452366
38453938,Private room,38453938,40,38453938
38457180,Private room,38457180,60,38457180
38468479,Entire home/apt,38468479,206,38468479
38468795,Entire home/apt,38468795,99,38468795
38471672,Entire home/apt,38471672,100,38471672
38473476,Entire home/apt,38473476,179,38473476
38474928,Private room,38474928,32,38474928
38479942,Private room,38479942,75,38479942
38484019,Entire home/apt,38484019,60,38484019
38484072,Private room,38484072,31,38484072
38485909,Entire home/apt,38485909,120,38485909
38486645,Entire home/apt,38486645,229,38486645
38488366,Entire home/apt,38488366,140,38488366
38495152,Entire home/apt,38495152,120,38495152
38497122,Entire home/apt,38497122,110,38497122
38504278,Shared room,38504278,10,38504278
38505094,Entire home/apt,38505094,40,38505094
38505981,Entire home/apt,38505981,272,38505981
38509274,Entire home/apt,38509274,450,38509274
38509408,Entire home/apt,38509408,229,38509408
38510041,Entire home/apt,38510041,129,38510041
38511913,Entire home/apt,38511913,120,38511913
38513134,Entire home/apt,38513134,80,38513134
38514103,Entire home/apt,38514103,160,38514103
38516243,Entire home/apt,38516243,85,38516243
38516976,Entire home/apt,38516976,79,38516976
38517546,Private room,38517546,85,38517546
38519484,Private room,38519484,35,38519484
38528861,Entire home/apt,38528861,77,38528861
38533107,Private room,38533107,40,38533107
38534493,Entire home/apt,38534493,80,38534493
38534759,Entire home/apt,38534759,100,38534759
38535377,Entire home/apt,38535377,175,38535377
38537335,Private room,38537335,25,38537335
38537935,Entire home/apt,38537935,100,38537935
38540043,Entire home/apt,38540043,80,38540043
38543232,Entire home/apt,38543232,60,38543232
38545772,Entire home/apt,38545772,30,38545772
38550017,Private room,38550017,30,38550017
38559813,Entire home/apt,38559813,165,38559813
38560596,Entire home/apt,38560596,100,38560596
38561064,Private room,38561064,50,38561064
38562354,Private room,38562354,109,38562354
38563172,Entire home/apt,38563172,368,38563172
38563307,Entire home/apt,38563307,59,38563307
38563588,Private room,38563588,59,38563588
38564626,Entire home/apt,38564626,223,38564626
38566148,Entire home/apt,38566148,200,38566148
38571726,Entire home/apt,38571726,69,38571726
38573566,Private room,38573566,72,38573566
38574200,Private room,38574200,78,38574200
38576040,Entire home/apt,38576040,275,38576040
38576660,Entire home/apt,38576660,80,38576660
38578463,Entire home/apt,38578463,150,38578463
38585015,Entire home/apt,38585015,52,38585015
38589428,Private room,38589428,45,38589428
38592250,Entire home/apt,38592250,70,38592250
38593637,Private room,38593637,15,38593637
38595460,Private room,38595460,100,38595460
38596464,Private room,38596464,37,38596464
38596530,Entire home/apt,38596530,45,38596530
38597848,Entire home/apt,38597848,350,38597848
38598518,Private room,38598518,50,38598518
38599068,Shared room,38599068,124,38599068
38600324,Entire home/apt,38600324,150,38600324
38601411,Entire home/apt,38601411,70,38601411
38605336,Entire home/apt,38605336,85,38605336
38610218,Entire home/apt,38610218,80,38610218
38611619,Entire home/apt,38611619,180,38611619
38612290,Shared room,38612290,49,38612290
38612408,Shared room,38612408,20,38612408
38615164,Shared room,38615164,11,38615164
38616366,Entire home/apt,38616366,180,38616366
38616499,Private room,38616499,35,38616499
38617620,Private room,38617620,45,38617620
38617771,Entire home/apt,38617771,70,38617771
38621264,Entire home/apt,38621264,65,38621264
38625089,Private room,38625089,35,38625089
38629100,Entire home/apt,38629100,30,38629100
38632796,Entire home/apt,38632796,36,38632796
38633215,Entire home/apt,38633215,300,38633215
38633765,Private room,38633765,45,38633765
38635971,Entire home/apt,38635971,60,38635971
38638093,Private room,38638093,40,38638093
38639582,Private room,38639582,100,38639582
38646485,Private room,38646485,60,38646485
38656927,Entire home/apt,38656927,120,38656927
38657949,Private room,38657949,30,38657949
38660053,Entire home/apt,38660053,40,38660053
38663346,Entire home/apt,38663346,150,38663346
38669027,Private room,38669027,75,38669027
38669497,Entire home/apt,38669497,700,38669497
38672272,Entire home/apt,38672272,44,38672272
38674243,Entire home/apt,38674243,95,38674243
38681762,Entire home/apt,38681762,40,38681762
38687527,Private room,38687527,50,38687527
38690622,Private room,38690622,500,38690622
38695716,Entire home/apt,38695716,99,38695716
38696035,Entire home/apt,38696035,45,38696035
38699109,Entire home/apt,38699109,50,38699109
38699192,Entire home/apt,38699192,95,38699192
38699360,Private room,38699360,35,38699360
38700365,Private room,38700365,68,38700365
38701034,Private room,38701034,24,38701034
38707014,Entire home/apt,38707014,289,38707014
38708922,Entire home/apt,38708922,70,38708922
38710824,Entire home/apt,38710824,45,38710824
38712097,Entire home/apt,38712097,100,38712097
38713248,Entire home/apt,38713248,80,38713248
38713451,Entire home/apt,38713451,180,38713451
38715220,Entire home/apt,38715220,77,38715220
38715420,Private room,38715420,30,38715420
38717860,Private room,38717860,35,38717860
38720233,Entire home/apt,38720233,99,38720233
38721172,Entire home/apt,38721172,50,38721172
38723493,Private room,38723493,22,38723493
38723910,Private room,38723910,30,38723910
38726086,Entire home/apt,38726086,40,38726086
38726503,Entire home/apt,38726503,85,38726503
38727305,Entire home/apt,38727305,40,38727305
38728440,Entire home/apt,38728440,60,38728440
38740758,Private room,38740758,56,38740758
38742862,Entire home/apt,38742862,50,38742862
38744169,Entire home/apt,38744169,200,38744169
38747209,Entire home/apt,38747209,60,38747209
38748193,Entire home/apt,38748193,127,38748193
38749732,Private room,38749732,47,38749732
38752876,Private room,38752876,42,38752876
38753458,Entire home/apt,38753458,72,38753458
38777308,Private room,38777308,65,38777308
38785679,Entire home/apt,38785679,90,38785679
38788738,Entire home/apt,38788738,71,38788738
35731198,Entire home/apt,35731198,55,35731198
35731825,Private room,35731825,60,35731825
35732109,Private room,35732109,85,35732109
35732561,Private room,35732561,50,35732561
35734365,Entire home/apt,35734365,40,35734365
35734506,Entire home/apt,35734506,100,35734506
35734992,Entire home/apt,35734992,65,35734992
35739436,Private room,35739436,29,35739436
35741903,Entire home/apt,35741903,27,35741903
35745781,Entire home/apt,35745781,170,35745781
35753090,Private room,35753090,100,35753090
35753992,Private room,35753992,27,35753992
35754087,Entire home/apt,35754087,200,35754087
35757234,Entire home/apt,35757234,275,35757234
35758329,Entire home/apt,35758329,60,35758329
35760337,Private room,35760337,30,35760337
35761714,Private room,35761714,50,35761714
35763343,Entire home/apt,35763343,65,35763343
35763411,Entire home/apt,35763411,70,35763411
35763486,Private room,35763486,89,35763486
35763720,Entire home/apt,35763720,200,35763720
35763777,Private room,35763777,30,35763777
35764397,Private room,35764397,78,35764397
35774700,Private room,35774700,50,35774700
35776790,Entire home/apt,35776790,130,35776790
35782270,Entire home/apt,35782270,80,35782270
35784067,Entire home/apt,35784067,45,35784067
35787168,Private room,35787168,25,35787168
35788681,Entire home/apt,35788681,80,35788681
35790585,Entire home/apt,35790585,42,35790585
35792139,Private room,35792139,29,35792139
35794938,Entire home/apt,35794938,125,35794938
35795785,Private room,35795785,29,35795785
35796344,Entire home/apt,35796344,170,35796344
35798200,Private room,35798200,30,35798200
35798448,Entire home/apt,35798448,80,35798448
35803255,Private room,35803255,20,35803255
35812127,Entire home/apt,35812127,90,35812127
35812261,Entire home/apt,35812261,150,35812261
35812954,Entire home/apt,35812954,250,35812954
35815187,Entire home/apt,35815187,64,35815187
36751762,Entire home/apt,36751762,900,36751762
36753289,Entire home/apt,36753289,80,36753289
36753793,Entire home/apt,36753793,110,36753793
36754845,Entire home/apt,36754845,125,36754845
36758439,Private room,36758439,170,36758439
36760602,Entire home/apt,36760602,100,36760602
36761297,Private room,36761297,36,36761297
36761620,Entire home/apt,36761620,130,36761620
36762156,Private room,36762156,30,36762156
36762565,Private room,36762565,27,36762565
36762692,Entire home/apt,36762692,100,36762692
36764773,Private room,36764773,60,36764773
36764814,Entire home/apt,36764814,150,36764814
36765141,Private room,36765141,25,36765141
36766177,Private room,36766177,92,36766177
36777859,Entire home/apt,36777859,149,36777859
36780149,Entire home/apt,36780149,55,36780149
36780899,Entire home/apt,36780899,150,36780899
36785654,Entire home/apt,36785654,220,36785654
36787299,Entire home/apt,36787299,240,36787299
36787335,Entire home/apt,36787335,110,36787335
36790066,Entire home/apt,36790066,215,36790066
36790600,Entire home/apt,36790600,70,36790600
36794017,Entire home/apt,36794017,70,36794017
36794335,Entire home/apt,36794335,49,36794335
36797000,Private room,36797000,240,36797000
36797602,Entire home/apt,36797602,49,36797602
36808500,Entire home/apt,36808500,60,36808500
36822313,Hotel room,36822313,80,36822313
36822697,Entire home/apt,36822697,149,36822697
36823083,Entire home/apt,36823083,49,36823083
36823919,Entire home/apt,36823919,90,36823919
36825557,Private room,36825557,42,36825557
36828236,Private room,36828236,350,36828236
36828445,Entire home/apt,36828445,180,36828445
36829599,Entire home/apt,36829599,85,36829599
36830251,Private room,36830251,50,36830251
36830360,Private room,36830360,25,36830360
36835249,Entire home/apt,36835249,139,36835249
36836671,Entire home/apt,36836671,74,36836671
36837294,Private room,36837294,45,36837294
36837896,Private room,36837896,35,36837896
36839693,Entire home/apt,36839693,89,36839693
36840279,Private room,36840279,20,36840279
36844714,Entire home/apt,36844714,65,36844714
36853006,Entire home/apt,36853006,94,36853006
36858279,Private room,36858279,75,36858279
36858322,Hotel room,36858322,120,36858322
36860992,Entire home/apt,36860992,500,36860992
36861010,Entire home/apt,36861010,70,36861010
36863216,Hotel room,36863216,89,36863216
36864029,Entire home/apt,36864029,70,36864029
36865363,Hotel room,36865363,300,36865363
38368340,Private room,38368340,70,38368340
38368701,Entire home/apt,38368701,50,38368701
38370498,Entire home/apt,38370498,60,38370498
38370655,Entire home/apt,38370655,90,38370655
